name,industry,market_value,ROE_avg,asset_liability_avg,shareholder_capacity,management_capacity
聆达股份,电力行业,42.88,-2.6759999999999997,55.02,7.6,6.6
江苏新能,电力行业,115.45,6.298,49.69199999999999,5.2,11.2
穗恒运Ａ,电力行业,60.34,6.148,60.222,4.6,11.0
广安爱众,电力行业,44.11,5.464,53.85,5.2,4.2
协鑫能科,电力行业,200.32,12.462,67.10999999999999,0.8,7.8
皖能电力,电力行业,156.19,2.6220000000000003,51.728,8.2,11.2
涪陵电力,电力行业,182.74,20.684,53.446000000000005,7.0,7.6
金冠股份,电网设备,58.92,-4.664,21.998,5.8,7.8
兆新股份,电网设备,52.52,-12.191999999999998,38.638,5.8,5.2
金盘科技,电网设备,154.58,11.976,52.248000000000005,1.6,8.0
欣灵电气,电网设备,26.87,23.484,43.624,4.0,6.000000000000001
金利华电,电网设备,17.32,-15.457999999999998,38.402,1.6,5.0
中能电气,电网设备,37.36,2.672,59.262,1.2000000000000002,6.4
迦南智能,电网设备,49.4,22.378,41.616,4.0,4.0
中熔电气,电网设备,87.49,23.776,34.938,5.2,5.6000000000000005
皓宸医疗,电网设备,29.15,-13.62,41.334,4.0,6.4
东方电缆,电网设备,327.63,23.314,45.078,7.0,8.200000000000001
威腾电气,电网设备,27.53,8.957999999999998,44.294,1.6,10.2
三变科技,电网设备,29.22,5.328,65.564,5.2,6.2
XD平高电,电网设备,156.86,2.0460000000000003,53.706,1.0,9.8
国电南瑞,电网设备,1915.16,15.714,43.386,7.6,12.4
思源电气,电网设备,381.64,12.88,39.338,8.2,6.000000000000001
扬电科技,电网设备,35.22,14.518,40.978,7.0,4.6
特变电工,电网设备,839.89,14.311999999999998,56.316,11.8,8.8
中元股份,电网设备,33.13,-3.634,12.292,4.0,6.2
昇辉科技,电网设备,53.58,6.343999999999999,50.888,1.2000000000000002,5.2
同惠电子,电网设备,15.59,22.322,17.21,4.0,5.4
国网英大,电网设备,335.1,6.144,52.396,5.8,9.8
*ST红相,电网设备,28.69,0.3440000000000001,51.91,5.2,7.6
江苏华辰,电网设备,34.99,18.76,38.998000000000005,4.6,6.4
南网科技,电网设备,185.96,12.659999999999998,38.406,4.6,9.6
双杰电气,电网设备,51.35,-11.916,67.20400000000001,4.6,6.800000000000001
安科瑞,电网设备,64.52,15.898,28.238,1.6,5.2
ST天成,电网设备,17.16,-95.39,84.106,5.2,2.8000000000000003
鑫宏业,电网设备,61.51,21.196000000000005,58.458000000000006,5.8,5.0
正泰电器,电网设备,602.21,16.036,56.56,7.0,8.0
炬华科技,电网设备,82.48,11.922,19.256,6.4,7.8
通达股份,电网设备,44.67,3.644,39.514,0.8,5.4
百利电气,电网设备,68.85,4.836,41.28,4.0,3.4
新风光,电网设备,44.21,18.660000000000004,50.158,5.2,8.200000000000001
金冠电气,电网设备,24.59,15.714,47.59,0.8,4.800000000000001
麦克奥迪,电网设备,56.29,15.816,30.008000000000003,4.6,10.4
中辰股份,电网设备,39.06,8.674000000000001,51.016,4.0,5.8
华明装备,电网设备,108.17,10.29,34.594,6.4,3.6
美硕科技,电网设备,26.86,37.548,56.42999999999999,4.0,6.2
望变电气,电网设备,62.5,14.736,44.706,1.6,6.4
晨光电缆,电网设备,7.8,8.563999999999998,61.734,0.8,8.2
科林电气,电网设备,36.2,8.441999999999998,58.762,4.0,7.4
国电南自,电网设备,62.28,4.6,63.41799999999999,5.2,7.6
大连电瓷,电网设备,38.97,7.744,28.626,7.6,6.6000000000000005
万马股份,电网设备,114.63,5.614,51.208000000000006,4.6,9.6
宏发股份,电网设备,366.29,16.808,34.739999999999995,8.8,6.000000000000001
科润智控,电网设备,9.11,12.438,49.188,1.8000000000000005,6.000000000000001
风范股份,电网设备,61.22,0.7860000000000003,45.286,4.6,7.2
中国西电,电网设备,281.92,2.38,42.04,8.2,6.800000000000001
宝光股份,电网设备,34.34,8.342,40.24400000000001,4.6,6.2
九洲集团,电网设备,36.08,4.198,60.084,4.0,6.6
新能泰山,电网设备,62.07,17.522,49.594,4.6,9.6
起帆电缆,电网设备,82.25,19.624,57.95399999999999,4.0,7.0
东方电子,电网设备,122.68,8.638000000000002,44.876,8.2,8.2
科陆电子,电网设备,106.46,-37.776,84.96600000000001,8.8,10.4
泰永长征,电网设备,27.16,9.812,24.334,0.8,6.000000000000001
许继电气,电网设备,227.04,6.526000000000001,43.40999999999999,10.0,9.0
明阳电气,电网设备,98.78,3.752,73.76400000000001,5.2,6.6000000000000005
四方股份,电网设备,124.25,8.86,40.386,6.4,8.200000000000001
ST远程,电网设备,27.07,-6.587999999999999,61.456,5.2,7.2
大烨智能,电网设备,23.83,0.7419999999999998,30.238000000000007,1.4,5.2
新宏泰,电网设备,31.68,7.478,14.822,4.6,9.8
北京科锐,电网设备,38.02,4.039999999999999,41.438,4.0,7.8
和顺电气,电网设备,24.37,-1.3039999999999998,39.17,5.2,6.6000000000000005
天正电气,电网设备,36.24,17.048000000000002,52.282,4.6,7.2
洛凯股份,电网设备,23.65,8.882000000000001,41.412,5.8,8.600000000000001
万控智造,电网设备,69.17,17.564,43.468,4.0,5.8
新联电子,电网设备,44.54,4.888,10.204,5.2,5.8
保变电气,电网设备,97.97,-26.57,86.324,1.0,8.0
新特电气,电网设备,48.81,10.75,10.694,4.6,5.4
科大智能,电网设备,59.45,-22.228,62.626,5.8,6.2
良信股份,电网设备,130.28,14.773999999999996,32.634,5.8,7.4
白云电器,电网设备,40.07,4.226,59.59,5.8,10.4
三星医疗,电网设备,216.05,9.696,41.0,5.2,7.0
崧盛股份,电网设备,25.04,35.932,44.318,4.0,6.4
日丰股份,电网设备,41.6,13.928,40.866,0.4,4.4
煜邦电力,电网设备,22.73,9.488,36.918,5.2,6.800000000000001
金龙羽,电网设备,62.42,11.448,29.974,1.2000000000000002,8.8
广电电气,电网设备,32.93,4.058,16.058,6.4,6.2
球冠电缆,电网设备,10.8,11.756,54.742,4.0,7.8
智光电气,电网设备,61.37,5.378,44.35,4.6,6.4
安靠智电,电网设备,64.38,9.95,20.982,4.0,5.0
宏力达,电网设备,47.77,23.398,26.364,4.6,6.2
华通线缆,电网设备,42.04,7.95,44.41799999999999,4.6,7.4
三友联众,电网设备,26.31,12.18,37.824,2.0,6.6000000000000005
太阳电缆,电网设备,58.22,11.296,59.498000000000005,4.0,11.2
长园集团,电网设备,69.56,-4.592,63.48199999999999,5.2,2.6
万胜智能,电网设备,50.17,17.02,35.984,5.8,5.0
积成电子,电网设备,38.11,1.234,45.216,4.6,7.6
赛摩智能,电网设备,33.2,-6.522,34.215999999999994,5.2,10.4
凯发电气,电网设备,27.46,4.754,48.476,5.8,10.0
神马电力,电网设备,68.25,11.028,20.284,7.0,7.2
合纵科技,电网设备,51.46,-7.044,59.67,4.0,7.0
通光线缆,电网设备,42.99,4.241999999999999,50.334,7.4,5.4
森源电气,电网设备,42.58,-6.357999999999999,47.86800000000001,1.2000000000000002,7.0
泰豪科技,电网设备,58.25,1.602,68.578,1.8000000000000005,8.0
泓淋电力,电网设备,69.69,22.434,59.50599999999999,5.2,5.8
远东股份,电网设备,123.62,-1.7979999999999996,76.01399999999998,6.4,7.4
亿能电力,电网设备,3.76,19.414,51.822,4.0,5.6000000000000005
杭电股份,电网设备,43.19,4.194,63.90999999999999,4.6,10.0
全信股份,电网设备,52.41,5.394,27.254,4.6,6.2
长城电工,电网设备,25.36,-4.768,60.396,7.0,6.2
友讯达,电网设备,24.76,9.89,40.926,1.2000000000000002,4.800000000000001
汇金通,电网设备,32.12,4.776,55.9,1.2000000000000002,7.2
特锐德,电网设备,205.27,5.196,70.60400000000001,0.8,8.600000000000001
尚纬股份,电网设备,31.57,2.264,44.42399999999999,1.2000000000000002,8.0
华自科技,电网设备,60.11,-0.5940000000000001,48.134,7.6,8.4
久盛电气,电网设备,27.14,17.004,63.896,5.2,7.8
柘中股份,电网设备,54.76,10.576,27.402,4.0,4.2
众智科技,电网设备,28.61,26.492,18.522,4.0,6.2
温州宏丰,电网设备,26.27,4.92,58.09400000000001,6.4,8.200000000000001
众业达,电网设备,56.36,6.938,31.79,4.6,5.8
长高电新,电网设备,44.97,5.104000000000001,48.50600000000001,5.8,6.4
青岛中程,电网设备,64.83,-10.496,67.97200000000001,4.6,7.6
金智科技,电网设备,46.05,6.81,57.572,1.4,3.0000000000000004
三晖电气,电网设备,25.79,5.23,21.66,4.0,4.0
汉缆股份,电网设备,133.4,9.846,26.346,8.2,9.8
智洋创新,电网设备,25.1,19.112,37.968,4.6,7.4
科汇股份,电网设备,15.46,10.016,33.896,0.8,6.800000000000001
杭州柯林,电网设备,29.0,29.474,23.014,4.6,8.600000000000001
海兴电力,电网设备,122.76,8.646,24.04,5.2,7.200000000000001
长城科技,电网设备,40.38,10.322,36.842,1.2000000000000002,4.800000000000001
摩恩电气,电网设备,31.31,2.3,46.342,4.6,5.0
顺钠股份,电网设备,29.91,-14.356,63.746,7.0,6.800000000000001
华菱线缆,电网设备,52.05,11.032,51.574,1.8000000000000005,10.0
威尔泰,电网设备,15.89,0.0099999999999999,29.132000000000005,4.6,5.0
*ST华仪,电网设备,10.49,-143.80800000000002,76.898,4.0,6.6
西力科技,电网设备,18.3,12.444,32.05800000000001,4.0,7.0
长缆科技,电网设备,28.25,8.034,21.2,0.4,6.800000000000001
经纬股份,电网设备,28.22,24.978,36.366,4.4,6.4
金杯电工,电网设备,58.5,8.462,45.064,1.2000000000000002,6.6
宝胜股份,电网设备,70.63,-0.8359999999999997,73.814,7.0,12.2
中超控股,电网设备,37.79,-4.651999999999999,73.15199999999999,5.8,9.8
精达股份,电网设备,95.64,12.026,44.908,5.8,5.8
未来电器,电源设备,44.7,19.386,28.926,4.0,6.2
英杰电气,电源设备,156.55,20.862,37.63000000000001,5.8,6.4
盛弘股份,电源设备,114.42,14.14,41.182,0.8,6.4
麦格米特,电源设备,165.45,15.670000000000002,48.312,2.4000000000000004,5.2
动力源,电源设备,32.2,-8.926,61.164,4.6,7.2
科华数据,电源设备,162.24,8.017999999999999,57.886,7.0,7.6
科泰电源,电源设备,25.89,-2.6640000000000006,42.37599999999999,0.8,7.2
西子洁能,电源设备,109.7,10.648,66.49999999999999,8.2,8.0
首航高科,电源设备,81.63,-6.126,26.944,5.2,5.4
易事特,电源设备,152.5,8.642,54.508,7.0,7.6
通合科技,电源设备,45.6,3.318,25.122000000000003,4.6,4.4
华光环能,电源设备,101.94,9.222,54.512,8.8,8.0
科士达,电源设备,193.41,13.326,35.604,7.6,0.8
科威尔,电源设备,46.94,23.116,23.606,4.6,8.4
中恒电气,电源设备,44.41,2.4839999999999995,25.128,4.0,5.4
新雷能,电源设备,100.76,16.235999999999997,40.86,6.4,6.800000000000001
华宝新能,电源设备,102.2,65.892,55.134,5.2,4.800000000000001
龙源技术,电源设备,33.75,1.332,18.816,6.4,8.600000000000001
奥 特 迅,电源设备,32.96,-0.82,32.844,5.8,5.4
上海电气,电源设备,747.83,-1.0180000000000002,66.888,7.6,9.4
东方电气,电源设备,582.54,6.023999999999999,65.736,9.4,7.2
融发核电,电源设备,138.8,-17.663999999999998,66.15599999999999,4.6,5.0
海陆重工,电源设备,49.02,-2.78,48.368,4.6,8.2
英可瑞,电源设备,29.41,-0.968,26.438,1.2000000000000002,5.6000000000000005
欧陆通,电源设备,48.63,16.372,51.758,7.0,6.800000000000001
哈空调,电源设备,22.27,6.464,65.838,6.4,7.0
华西能源,电源设备,34.83,-22.126,80.66600000000001,4.0,9.4
乐凯新材,电子化学品,28.1,6.026000000000001,13.886,4.6,7.6
西陇科学,电子化学品,32.42,4.351999999999999,51.968,4.6,5.0
金宏气体,电子化学品,125.52,13.928,36.5,1.2000000000000002,6.2
华特气体,电子化学品,90.65,11.578,22.328,2.0,6.800000000000001
光华科技,电子化学品,62.72,5.43,50.656,5.2,5.4
安集科技,电子化学品,149.08,14.904,20.574,1.4,7.0
江化微,电子化学品,62.16,6.272,38.732,5.8,7.8
广信材料,电子化学品,28.38,-11.602,35.034,5.2,7.0
濮阳惠成,电子化学品,59.1,17.662,11.408,7.0,6.0
瑞联新材,电子化学品,49.78,14.23,29.014,5.2,7.6
飞凯材料,电子化学品,92.25,11.918,42.99,5.8,7.6
扬帆新材,电子化学品,17.21,8.166,34.19,0.8,7.4
上海新阳,电子化学品,115.76,5.332,21.692,1.2000000000000002,6.4
鼎龙股份,电子化学品,220.2,3.822,13.25,6.4,6.800000000000001
晶瑞电材,电子化学品,107.22,9.184,43.040000000000006,0.8,6.2
容大感光,电子化学品,93.07,8.86,37.11999999999999,5.8,7.8
南大光电,电子化学品,172.35,6.748,37.96,5.2,8.8
格林达,电子化学品,55.96,16.552,17.844,5.8,6.2
三孚新科,电子化学品,59.46,12.15,19.268,4.6,6.2
万润股份,电子化学品,165.19,11.136,18.648,7.6,10.8
强力新材,电子化学品,47.92,5.366,30.538,5.2,7.200000000000001
一博科技,电子元件,58.38,29.708,20.858,5.2,7.8
聚和材料,电子元件,140.83,27.926000000000005,42.314,4.0,8.2
清越科技,电子元件,74.43,13.666,41.95199999999999,5.2,5.2
曼恩斯特,电子元件,117.08,89.78400000000002,47.41,4.0,6.4
芯动联科,电子元件,167.16,19.4225,4.3225,4.0,5.8
杰美特,电子元件,25.63,10.524,24.962,4.4,6.4
汇川技术,电子元件,1906.79,21.428,41.30800000000001,4.6,8.0
方正科技,电子元件,150.13,-40.49666666666666,78.434,4.0,9.8
创益通,电子元件,22.26,19.020000000000003,47.17399999999999,4.6,4.6
英诺激光,电子元件,37.86,11.330000000000002,20.112,5.2,5.2
ST金运,电子元件,10.52,-18.5,47.966,4.6,6.000000000000001
华丰科技,电子元件,96.53,-216.345,65.21,5.8,6.2
华正新材,电子元件,47.12,10.74,66.32000000000001,8.8,8.4
厦钨新能,电子元件,195.49,16.46,67.184,4.0,8.600000000000001
大恒科技,电子元件,47.96,4.083999999999999,38.958,4.6,6.6000000000000005
朗鸿科技,电子元件,5.91,37.14,34.047999999999995,5.8,5.2
德邦科技,电子元件,80.66,10.010000000000002,24.664,4.6,9.0
光韵达,电子元件,38.18,8.118,35.944,5.8,5.8
法拉电子,电子元件,303.75,22.412,21.0,8.2,10.0
威贸电子,电子元件,5.55,16.95,22.462,4.6,6.000000000000001
奥比中光-UW,电子元件,142.2,-25.93,9.188,4.6,8.600000000000001
思科瑞,电子元件,61.29,33.004,23.644,4.6,7.4
中英科技,电子元件,27.16,13.834,13.604000000000005,4.0,6.2
杉杉股份,电子元件,349.78,10.168,46.748,7.0,8.0
高华科技,电子元件,52.8,17.0,35.302,4.0,6.4
杰普特,电子元件,76.37,9.058000000000002,23.656,1.2000000000000002,6.2
久之洋,电子元件,55.76,5.933999999999999,17.484,0.8,6.4
景嘉微,电子元件,354.86,10.022,12.908,1.4,6.6
满坤科技,电子元件,41.32,20.252,48.03,4.0,6.6000000000000005
深圳华强,电子元件,126.03,13.906,51.794,6.4,8.2
世运电路,电子元件,92.97,11.46,34.342,7.6,4.4
智新电子,电子元件,5.44,17.886000000000003,25.238,5.8,5.6000000000000005
顺络电子,电子元件,221.74,11.292,32.736000000000004,6.4,10.8
景旺电子,电子元件,200.45,16.442,43.446000000000005,7.0,7.2
富信科技,电子元件,36.32,18.748,27.498,5.2,5.2
云里物里,电子元件,6.43,39.35,35.39,5.8,6.000000000000001
博敏电子,电子元件,77.58,7.153999999999999,42.8,7.0,8.4
实益达,电子元件,38.35,-2.3600000000000003,20.964,7.0,4.6
国博电子,电子元件,318.53,15.234,36.502,5.8,7.8
国力股份,电子元件,62.7,10.302,33.532000000000004,0.8,5.0
艾华集团,电子元件,90.83,15.476000000000004,38.376000000000005,7.6,7.4
雅葆轩,电子元件,6.75,30.59,36.134,4.6,3.6
合肥高科,电子元件,5.01,10.794,57.262,4.6,6.000000000000001
金安国纪,电子元件,70.69,9.774,42.802,5.2,6.000000000000001
大族激光,电子元件,257.57,13.4,52.784000000000006,7.6,18.0
雷特科技,电子元件,5.43,18.516,12.476,1.6,6.000000000000001
鹏鼎控股,电子元件,585.68,16.666,32.352,7.6,7.8
迅安科技,电子元件,5.31,42.302,28.352,4.6,6.6000000000000005
统联精密,电子元件,30.43,12.602,34.416000000000004,2.2,5.8
珠城科技,电子元件,34.3,25.9,43.812,4.6,6.2
科力远,电子元件,111.31,-1.424,51.726,6.4,9.4
中富电路,电子元件,51.51,16.456,43.24,4.0,6.2
金禄电子,电子元件,41.06,22.858,61.128,5.0,8.2
泓禧科技,电子元件,6.12,22.264,51.142,6.4,7.4
振华科技,电子元件,467.96,14.689999999999998,36.69,9.4,7.200000000000001
伊戈尔,电子元件,46.14,8.022,39.01800000000001,4.0,5.8
中航光电,电子元件,908.23,16.933999999999997,44.318000000000005,8.8,10.6
超声电子,电子元件,50.96,8.946000000000002,36.870000000000005,5.8,8.0
维峰电子,电子元件,57.31,25.868,22.178,5.2,4.4
好上好,电子元件,31.92,36.878,70.53399999999999,4.6,6.4
远 望 谷,电子元件,40.17,-0.1760000000000012,40.026,5.2,6.6
远航精密,电子元件,9.18,15.278,21.104,5.6000000000000005,5.2
东南电子,电子元件,21.48,18.978,13.43,4.4,7.6
生益电子,电子元件,92.42,16.962,46.288,5.2,10.8
泰晶科技,电子元件,60.47,8.828,27.272,0.4,6.6000000000000005
江海股份,电子元件,165.3,10.024,21.360000000000003,8.2,8.2
鸿远电子,电子元件,146.49,21.946,20.358,7.0,6.6
协和电子,电子元件,22.18,18.016,27.024,4.6,7.6
四会富仕,电子元件,40.17,22.626,24.156,5.2,5.8
生益科技,电子元件,372.67,18.078,41.432,8.2,13.4
三未信安,电子元件,62.64,23.656,22.410000000000004,5.2,7.6
深南电路,电子元件,396.04,21.35,50.478,8.8,12.2
可川科技,电子元件,28.75,28.702,40.266,4.6,6.6000000000000005
崇达技术,电子元件,130.79,14.964,40.034000000000006,6.2,6.000000000000001
则成电子,电子元件,5.99,17.58,33.966,4.6,7.0
科翔股份,电子元件,41.88,10.56,59.824,5.2,7.4
高德红外,电子元件,344.65,12.044,22.216,7.6,7.6
航天彩虹,电子元件,210.56,3.824,19.492,5.8,7.8
三环集团,电子元件,622.86,14.966,13.562,7.6,7.4
逸豪新材,电子元件,28.07,12.332,48.664,5.2,5.4
维科技术,电子元件,42.41,-2.0780000000000003,49.368,0.8,8.2
风华高科,电子元件,183.97,10.136,26.116,7.0,12.6
方邦股份,电子元件,39.01,10.19,10.281999999999998,5.8,7.4
明阳电路,电子元件,41.26,9.55,37.12,4.6,5.8
航天电器,电子元件,267.86,12.746,34.332,0.4,9.0
本川智能,电子元件,33.57,17.262,29.652,1.6,5.2
贤丰控股,电子元件,39.37,-3.770000000000001,26.136000000000003,5.2,6.000000000000001
宏达电子,电子元件,161.61,22.354000000000003,15.338,7.0,5.6000000000000005
铜峰电子,电子元件,43.8,-0.2199999999999998,32.816,5.2,6.6
天津普林,电子元件,24.04,0.1359999999999999,37.784,4.6,8.0
新亚制程,电子元件,33.05,3.890000000000001,40.07,2.0,7.2
依顿电子,电子元件,78.48,8.93,22.546,5.8,8.8
天键股份,电子元件,42.72,18.868,58.274,5.2,6.000000000000001
迅捷兴,电子元件,19.89,11.834,32.974000000000004,4.6,5.0
菲沃泰,电子元件,65.12,26.29,23.064,5.2,5.2
旭光电子,电子元件,60.79,5.9,29.69,5.8,6.0
正业科技,电子元件,32.32,-19.56,59.21199999999999,4.6,7.2
长盈通,电子元件,37.39,16.824,27.3,1.6,7.6
大立科技,电子元件,75.62,9.858,20.946,5.8,6.2
天微电子,电子元件,25.21,28.306,33.758,1.8000000000000005,7.4
骏亚科技,电子元件,35.67,10.77,59.136,0.4,5.0
弘信电子,电子元件,82.69,2.0860000000000007,64.43999999999998,4.0,7.0
好利科技,电子元件,35.79,4.918000000000001,13.078,5.8,5.4
金百泽,电子元件,28.89,12.102,32.466,5.2,5.4
豪声电子,电子元件,7.13,12.054,54.292,4.0,5.2
澳弘电子,电子元件,29.89,15.854,44.078,5.2,5.8
东山精密,电子元件,389.17,12.294,66.23600000000002,8.8,5.4
胜宏科技,电子元件,198.42,11.214,52.74399999999999,6.4,7.0
东晶电子,电子元件,19.74,-4.5520000000000005,25.832000000000004,4.6,7.4
鸿日达,电子元件,27.69,21.734,59.572,4.0,4.6
火炬电子,电子元件,156.35,16.381999999999998,28.58,8.2,6.4
锐科激光,电子元件,163.47,15.93,28.664000000000005,6.4,11.4
中京电子,电子元件,56.36,5.998,56.098,1.8000000000000005,5.0
晶赛科技,电子元件,10.55,16.061999999999998,47.336,5.2,5.6000000000000005
唯特偶,电子元件,31.03,19.856,30.332,4.6,5.8
奥士康,电子元件,112.25,12.04,40.682,4.0,5.6000000000000005
瑞可达,电子元件,78.24,13.606,41.08,5.2,6.6000000000000005
豪江智能,电子元件,38.45,28.11,47.804,4.0,6.2
金溢科技,电子元件,32.46,17.022,26.574,4.6,6.6000000000000005
惠伦晶体,电子元件,30.55,-4.442,40.386,5.8,10.0
中一科技,电子元件,60.12,21.414000000000005,38.56,4.6,6.800000000000001
洁美科技,电子元件,124.26,14.038000000000002,36.434000000000005,7.6,5.8
兴森科技,电子元件,228.09,13.07,43.626,7.0,8.600000000000001
隆扬电子,电子元件,49.05,33.730000000000004,10.904,4.0,4.0
超华科技,电子元件,41.92,-2.7139999999999995,52.80200000000001,5.2,6.800000000000001
华工科技,电子元件,358.96,8.958000000000002,41.142,7.0,6.000000000000001
铜冠铜箔,电子元件,115.48,9.074000000000002,35.164,4.6,7.0
民德电子,电子元件,46.01,10.486,27.034,5.8,5.4
沪电股份,电子元件,415.49,19.928,36.582,6.4,7.4
