name,gender,age,education
王铭,男,44,硕士
赵坚,男,51,本科
刘景燕,女,50,硕士
胡继荣,男,67,硕士
孙敏,女,56,本科
叶东毅,男,59,博士
周仁锟,男,47,本科
叶剑波,男,65,大专
陈威,女,40,硕士
镇千金,女,45,硕士
马天晖,女,56,硕士
陈荣兴,男,46,硕士
马振洲,男,53,博士
周振浩,男,52,博士
刘海法,男,52,硕士
杨为琛,男,49,博士
支俊辉,男,51,大学学历
张萍,女,46,硕士
王清胤,男,58,硕士
杨嘉伟,男,60,博士
王大伟,男,51,硕士
赵晓燕,女,44,硕士
韩菲,女,46,博士
陈钟,男,60,博士
张玉杰,男,68,博士
施起,男,48,硕士
王文军,女,56,本科
孙岩,女,57,硕士
高宇明,男,49,硕士
冯康,男,45,硕士
黄展鹏,男,47,本科
何宇亮,男,43,本科
杨培锋,男,39,硕士
龚云峰,男,48,本科
谢玮璐,女,44,本科
丁洪陆,男,55,本科
唐仲良,男,41,本科
林卫云,女,51,本科
李刚,男,66,硕士
康海文,男,42,硕士
金泳锋,男,47,博士
陈剑钊,男,45,大专
黄选娜,女,36,大专
肖连菊,女,37,硕士
王斌,男,54,硕士
张杨,男,53,本科
王丽娜,女,45,硕士
燕玉光,男,49,硕士
李全有,男,38,本科
吴笛,男,44,本科
马殿富,男,63,博士
常帆,女,48,硕士
陶伟,男,53,博士
宋存智,男,35,硕士
邢建欣,女,35,本科
李红蕾,女,36,本科
王威,女,48,本科
何鸿云,男,61,硕士
卜显利,男,50,硕士
江海涛,男,57,硕士
陈溉泉,男,48,大专
徐总茂,男,58,硕士
王玉松,男,62,硕士
朱金陵,男,60,硕士
戢荔,女,36,硕士
顾诚,男,61,硕士
黄庆,男,67,硕士
周晓莉,女,42,硕士
王世权,男,45,本科
高琛光,男,32,硕士
王爽,女,40,本科
朱文明,男,56,本科
房莉莉,女,43,本科
黄光明,男,53,硕士
杨墨,男,34,硕士
刘德磊,男,34,本科
朱小军,男,48,本科
徐正军,男,52,硕士
徐跃明,男,61,硕士
钱世云,男,67,本科
张正勇,男,40,博士
李伟力,男,53,硕士
季祥,男,55,本科
朱雪芳,女,40,本科
褚文兰,女,47,硕士
黄允松,男,45,本科
沈鸥,男,51,本科
林源,男,37,硕士
金萌,男,42,硕士
王义峰,男,48,硕士
唐文松,男,36,硕士
吴廷彬,男,44,硕士
李萍,女,36,硕士
张忍,男,33,硕士
甘泉,男,47,硕士
张腾,男,39,硕士
韩冰,男,40,硕士
任英,女,67,硕士
赵卫刚,男,53,硕士
李星,男,67,博士
王海诚,男,33,大专
纪珽,男,37,博士
赵明,男,60,本科
肖海娥,女,44,本科
苏玉军,男,60,本科
陆廷洁,女,47,本科
叶磊,男,42,本科
杜力耘,男,52,硕士
徐江,男,62,本科
肖作毅,男,54,大专
聂婷,女,34,本科
乐嘉锦,男,72,硕士
孙冬喆,女,45,博士
张双鹏,男,39,博士
黄静,女,35,本科
连寅吉,男,37,本科
崔珏飞,女,35,本科
孙德良,男,51,本科
童茂荣,男,53,本科
於伟东,男,48,本科
寿邹,男,47,硕士
范悦龙,男,50,本科
傅智勇,男,52,本科
吕钢,男,52,大专
陈德人,男,72,硕士
李蓥,女,59,本科
许加兵,男,60,博士
朱小军,男,49,大专
朱炯,男,49,本科
俞锋,男,48,本科
方芳,女,52,本科
刘积仁,男,68,博士
王勇峰,男,53,硕士
盖龙佳,男,42,硕士
徐洪利,男,58,硕士
王经锡,男,54,博士
荣新节,男,60,本科
陈宏印,男,53,硕士
王楠,女,47,博士
陈锡民,男,54,博士
张晓鸥,男,51,硕士
崔晓晖,男,52,博士
李庆诚,男,59,博士
陈琦伟,男,71,博士
薛澜,男,64,博士
牟宏,男,55,硕士
孙震,男,48,硕士
马超,男,46,硕士
杨威,女,43,本科
刁爱利,男,46,本科
杨良志,男,54,硕士
白琳,男,45,硕士
汪志新,男,51,硕士
杨安培,男,45,硕士
赵兴玉,男,41,本科
曾之俊,男,52,博士
张斌,男,52,硕士
谢国忠,男,63,博士
朱宏伟,男,56,
刘诚明,男,63,博士
马丽雅,女,51,硕士
胡涛,男,52,本科
周爽,女,41,本科
孙彦龙,男,47,硕士
吴奕刚,男,46,本科
汪本义,男,48,硕士
谭亚,女,36,本科
叶建华,男,47,本科
方芳,女,51,本科
罗莹莹,女,41,本科
陈彬,男,46,本科
郭利刚,男,66,硕士
王大伟,男,43,本科
项晨梦,女,33,本科
李妃军,男,43,本科
黄进,男,47,硕士
刘潜,男,36,本科
欧阳建平,男,50,硕士
宋晓峰,男,47,大专
李亚宁,男,47,本科
高新,男,52,本科
周传文,男,54,本科
李晓刚,男,55,专科学历
徐健,男,43,硕士
张庆勋,男,50,本科
凌云,男,59,硕士
王立华,男,60,硕士
刘力,男,44,硕士
杨晓明,男,54,硕士
林敏玲,女,44,本科
杨秋云,女,49,硕士
毛乐君,男,45,大专
梁岩峰,男,58,硕士
王新波,男,48,硕士
林亦雯,女,47,本科
张宇,男,53,本科
李国荣,男,54,博士
戴静,女,51,硕士
李佳铭,男,51,硕士
杨珉,男,44,博士
张志云,男,48,硕士
叶红军,男,60,硕士
程丽,女,50,硕士
陈建飞,男,61,硕士
李华,女,41,硕士
宋志刚,男,42,硕士
顾佳晓,女,38,本科
陈军,男,55,硕士
张宇,男,36,本科
王臆凯,男,30,本科
梅向荣,男,51,硕士
黄猛,男,35,硕士
钱荣华,男,42,大专
黄龙,男,41,本科
李静,女,,
茅庆江,男,59,硕士
雷洪文,男,56,本科
甘春平,女,37,硕士
高洁芬,女,53,硕士
徐彪,男,52,大专
李茂沛,男,48,博士
李华毅,男,45,本科
李旎,女,37,博士
李军,男,46,大专
何翠芝,女,48,本科
樊珊珊,女,39,本科
龙中胜,男,60,硕士
王汉晖,男,46,本科
陈斌,男,58,硕士
路广兆,男,39,硕士
李继宏,男,58,硕士
张利萍,女,41,硕士
戎伟伟,男,38,硕士
颜媛媛,女,38,硕士
徐中奇,男,48,硕士
王凡林,男,53,博士
张立,男,52,博士
段旭东,男,46,硕士
罗震,男,33,本科
韩敏,女,54,本科
郑健,男,59,硕士
王功学,男,47,本科
凌行钢,男,53,本科
胡长根,男,45,硕士
何任晖,男,50,硕士
樊俊岭,男,42,硕士
罗新建,男,70,本科
刘爱民,男,68,硕士
南霖,男,48,本科
董晓燕,女,42,本科
宋辉,男,38,本科
冯雪,女,40,本科
李绣,女,47,硕士
倪国涛,男,48,硕士
沈沉,女,40,硕士
郭建生,男,53,本科
张会丽,女,41,博士
张莉,女,50,博士
陈智敏,男,57,大专
林波,男,52,本科
赵国南,女,39,本科
张石保,男,61,本科
郭为,男,60,硕士
李鸿春,男,,本科
李侃遐,女,,硕士
陈大龙,男,,
戴可,男,,硕士
于宏志,男,,本科
周春秀,男,,本科
刘洪,男,47,硕士
闫光明,男,48,硕士
马洪杰,男,,博士
郝晋瑞,男,,硕士
费建江,男,53,硕士
邢景峰,男,,本科
杨晓樱,女,56,硕士
刘伟刚,男,,硕士
罗婷,女,49,博士
方以涵,女,,硕士
王巍,男,,博士
黄辉,男,59,博士
BENJAMIN ZHAI(翟斌),男,53,硕士
牛卓,女,48,硕士
王翰林,女,,硕士
马志宏,男,,本科
于丁,男,39,大学学历
赵巍,男,,硕士
杨立刚,男,,硕士
张云飞,女,50,硕士
唐智峰,男,46,本科
江虎,男,43,硕士
陈云松,男,41,本科
龙波,男,44,硕士
秦音,女,53,硕士
万崇刚,男,46,大专
李越冬,女,46,博士
柴俊武,男,46,博士
李铃,女,37,硕士
邝启宇,男,49,博士
袁一佳,女,40,硕士
邵玉华,女,37,本科
刘馨竹,女,31,硕士
顾伟达,男,54,大学学历
高鸿波,男,46,硕士
李超成,男,52,本科
刘毅,男,48,本科
樊红涛,男,47,大专
贾晓彬,男,50,硕士
刘常峰,女,45,硕士
李小磊,男,47,本科
王煜,男,39,硕士
张林宣,男,57,博士
王海珍,女,51,硕士
张莹,女,39,硕士
刘鹏秀,女,52,硕士
赵国民,男,58,硕士
赵淑飞,男,48,本科
沈颖,女,45,本科
李之璁,男,50,本科
赵明坚,男,57,硕士
王欢,女,43,本科
张旭伟,男,56,硕士
郭德贵,男,62,硕士
章颖姬,女,39,本科
祝邦曙,男,39,本科
周技,男,44,本科
刘健,男,34,本科
葛永昌,男,42,本科
卢岐,男,43,博士
隗元元,女,41,硕士
James Min ZHU,男,48,硕士
李季,男,37,硕士
宋雪光,男,54,硕士
陈明,男,36,硕士
虞吉海,男,48,博士
葛林伶,女,50,大专
许瑞亮,男,39,本科
魏佳,女,32,中专
林拥军,男,54,硕士
高辉,女,45,博士
谷桐宇,男,44,硕士
何晓楠,男,59,大学学历
李华,女,46,大学学历
颜芳,女,41,博士
刘炜,女,42,硕士
满孝国,男,42,硕士
杨新臣,男,51,博士
任檬,男,42,硕士
李宝富,男,43,硕士
吕本富,男,58,博士
李尚荣,男,53,博士
关伟,男,61,博士
郭建,男,51,硕士
宋辰涛,男,35,硕士
王丹,女,44,本科
赵绍祥,男,55,硕士
纪磊,男,47,本科
林大伟,男,44,硕士
张玉新,男,47,硕士
宫明祥,男,53,硕士
黄磊,男,50,硕士
肖守明,男,40,本科
王冰,男,42,本科
王亚飞,男,39,本科
梁兰锋,男,47,本科
夏同水,男,58,博士
王守海,男,47,博士
赵新,男,46,硕士
王春生,男,52,本科
刘燕,女,46,硕士
谌志华,男,52,硕士
符兴斌,男,45,大学学历
陈复兴,男,59,大学学历
杜潜,男,54,硕士
杨春平,男,51,硕士
赵贵武,男,61,硕士
陈尚义,男,58,硕士
高慕群,女,50,本科
唐大龙,男,39,硕士
周东云,女,51,大专
何文哲,男,50,硕士
胡宏伟,男,51,本科
何红,女,51,硕士
郑卫东,男,53,本科
吴洪伟,男,38,本科
李光亚,男,50,博士
杨玲,女,51,硕士
姜锋,男,51,硕士
申龙,男,59,本科
张丽艳,女,49,博士
王兆进,男,48,本科
王向军,男,50,本科
李亨生,男,35,硕士
江泓,男,53,本科
樊瑜波,男,58,博士
孟添,男,43,
肖晗,男,55,硕士
赵怀亮,男,59,硕士
孟莉莉,女,52,本科
曹蓉,女,42,硕士
江华,女,49,本科
史烈,男,59,博士
沈越,男,60,硕士
陈健,男,61,硕士
董丹青,女,52,硕士
周波,男,54,博士
许克菲,女,47,本科
黄涛,男,45,本科
赵建,男,57,硕士
张四纲,男,59,硕士
张雷刚,男,38,本科
沈林华,男,58,本科
凌云,男,61,硕士
周力炜,男,41,硕士
姚晓燕,女,40,本科
张彤平,男,48,
郭颖,男,45,硕士
王琰,男,51,本科
赵晓明,男,52,硕士
任刚,男,51,硕士
谢熠,女,43,硕士
陈俊,男,49,硕士
韦光宇,男,43,硕士
罗炜,男,48,博士
郭秀华,女,46,博士
谢绚丽,女,46,博士
樊娇娇,女,41,本科
张妍,女,39,本科
马敬兆,女,30,硕士
杨维国,男,59,硕士
杨长昆,男,42,大专
李玉玲,女,52,本科
赵璇,女,37,本科
焦征海,男,49,大专
杨文寿,男,45,本科
华梦阳,男,53,大学学历
王振华,男,68,本科
司志刚,男,58,硕士
陈振亚,男,47,本科
王葆玲,女,52,专科学历
张建英,女,48,本科
瞿磊,男,59,硕士
蒋冰,男,46,大专
龚涛,女,48,本科
赖时伍,男,41,硕士
黄鑫,男,44,硕士
胡刚,男,41,本科
苗应亮,男,37,本科
秦操,女,43,硕士
曹玮,女,53,本科
张雪莲,女,53,硕士
黄新,男,50,硕士
刘建波,男,38,中专
杨纲,男,41,中专
林秀兰,女,32,大专
张镇潮,男,56,硕士
施建生,男,48,硕士
谢国雷,男,51,本科
周可仁,男,57,本科
张耀,男,50,本科
陈欢,男,59,硕士
杨培丽,女,50,本科
沈鹄,男,44,专科学历
陈志杰,男,41,硕士
王泰元,男,50,博士
孙林,男,42,硕士
钱立阳,男,48,本科
徐玉华,女,46,本科
陶德行,男,57,本科
夏雪松,男,53,硕士
王剑虎,男,53,硕士
陈健,男,56,硕士
梁越永,男,55,本科
宋世炜,男,58,硕士
王成然,男,64,本科
谢力,男,63,硕士
蒋立诚,男,65,硕士
吕子男,男,49,硕士
孙志祥,女,56,硕士
于伟霞,女,46,硕士
白云霞,女,50,博士
程林,男,47,博士
张卫东,男,56,博士
蒋育翔,男,55,博士
万洪,女,57,硕士
张洋,女,46,硕士
季红,女,55,大专
季刚,男,53,本科
王婧,女,42,本科
谢俊,男,41,博士
祁伟,男,42,硕士
何晓宇,男,59,硕士
盛宝军,男,59,硕士
周台,男,58,大专
程皎,男,42,本科
孙志刚,男,47,
任军,男,39,本科
王伟,男,52,硕士
王健,男,55,大专
张健,男,60,硕士
王春,女,48,本科
田丹,男,40,本科
周平,男,44,大专
陈文德,男,60,硕士
李晓鹏,男,42,本科
李娟,女,42,大专
杨晓明,女,46,专科学历
陈延行,男,49,本科
江文涛,男,38,本科
陈碧珠,女,54,大专
张翔,男,39,本科
黄政堤,男,48,硕士
吴俊,女,40,硕士
王彪,男,54,大专
何锐,男,47,本科
吴东,男,69,本科
余丽梅,女,40,硕士
林晓月,女,59,本科
陈旻,女,47,博士
邵宜航,男,59,博士
叶美萍,女,66,本科
周璐,女,32,硕士
许坤明,男,40,本科
王维航,男,57,硕士
申龙哲,男,59,硕士
代双珠,女,43,硕士
翟鑫,男,44,硕士
连旭,男,44,硕士
刘松剑,男,48,硕士
崔晨,男,52,硕士
张亮,男,44,硕士
赵进延,男,55,硕士
刘笑天,男,49,本科
尤立群,男,41,本科
符全,男,60,本科
刘亚玲,女,49,硕士
钱继英,女,37,硕士
张秉霞,女,47,硕士
孙传明,男,54,高中
郭忠武,男,50,博士
张永伟,男,45,本科
李娜,女,50,本科
洪太海,男,47,本科
孙鹏程,男,48,硕士
王宏林,男,53,硕士
王广志,男,64,博士
王冬梅,女,61,博士
林峰,男,61,本科
纪军,男,49,大专
韩煜,男,48,大专
陈贺,男,38,本科
王晶,女,65,硕士
林学杰,男,63,硕士
徐志凌,男,48,硕士
胡钢,男,65,本科
徐芳宁,女,33,硕士
李健,男,67,硕士
林整榕,男,66,本科
许成建,男,63,本科
陈继胜,男,51,本科
谭光华,男,38,本科
刘宇,男,42,本科
王祎,男,35,本科
张秉豪,男,38,本科
赵剑,男,48,硕士
廖艺恒,男,31,大专
姜兴,男,46,本科
张大亮,男,60,硕士
凌春华,男,61,硕士
罗雪娟,女,36,本科
罗俊峰,男,37,硕士
董旭辉,男,38,本科
杨宇航,男,61,硕士
耿殿根,男,67,硕士
耿岩,男,43,硕士
侯焰,女,57,硕士
高宏,女,53,硕士
陈浩,男,53,本科
张冰,男,51,本科
袁丁,女,48,本科
王军辉,男,39,硕士
李伟,男,48,硕士
胡剑文,男,50,硕士
隗宁,男,49,本科
孔良,男,58,博士
姜山赫,男,59,硕士
王秀荷,女,61,硕士
李超,女,46,本科
郭军生,男,59,本科
郭晓玉,女,47,大专
张利军,男,44,硕士
黄金刚,男,58,硕士
翁峻青,男,49,本科
乔艳君,女,46,硕士
赵海鸿,男,52,本科
徐珏,女,48,硕士
张杏兴,男,56,本科
董剑萍,女,49,本科
封松林,男,59,博士
李远勤,女,50,博士
朱晓东,男,53,硕士
景耀生,男,47,本科
倪三花,女,50,本科
唐青,女,50,本科
张成康,男,48,硕士
刘伟超,男,47,本科
刘国华,男,49,硕士
柳子恒,男,45,硕士
赵军,男,48,硕士
江奇,男,43,本科
张振刚,男,60,博士
韩玲,女,52,硕士
林立岳,男,47,硕士
谢一丹,女,30,本科
郭丽珊,女,44,大专
欧阳湘英,女,60,大专
方毅,男,42,硕士
朱剑敏,女,59,硕士
桑赫,女,39,硕士
吕繁荣,男,43,硕士
葛欢阳,男,36,本科
叶新江,男,50,硕士
王冠鹏,男,41,硕士
陈天,男,42,硕士
马冬明,男,53,本科
金城,男,45,博士
董霖,男,40,硕士
田鹰,男,42,硕士
陈津来,男,39,本科
吴志雄,男,51,硕士
徐春梅,女,44,硕士
林立成,男,53,本科
王连东,男,40,本科
魏辉,女,41,硕士
孔慧霞,女,55,本科
王浩,男,70,博士
崔勇,男,47,博士
陈周明,男,44,本科
糜威,男,39,大专
翁培萍,女,41,硕士
洪爱金,男,51,硕士
金宁,男,55,本科
王敏,男,54,双本科
许平,男,51,本科
程涛木,男,45,硕士
方建中,男,52,博士
于建平,男,50,本科
周宇煜,男,45,硕士
王力成,男,41,本科
管桂琴,女,37,大专
徐伟欢,女,35,本科
陈帆,男,32,本科
李铠,男,56,本科
林鸿,男,57,硕士
罗云波,女,59,本科
朱胡勇,男,54,本科
金麟,男,52,硕士
邓军,男,58,硕士
范丽明,女,74,本科
蔡瑾,女,61,大专
石宇良,男,60,博士
王先进,男,57,硕士
李显,男,36,本科
李昭华,女,42,硕士
张淑君,女,39,博士
管连平,男,57,本科
刘彦斐,女,43,硕士
王卫民,男,53,本科
霍卫平,男,53,本科
敖志强,男,53,本科
赵毅,男,46,本科
刘佳,男,37,硕士
肖宝玉,男,55,硕士
梁俊娇,女,57,博士
李正宁,男,43,硕士
李侃,男,48,博士
常志刚,男,43,本科
时文鸿,男,44,本科
贾世光,男,45,硕士
李凯,男,49,本科
孟曦东,男,48,本科
冯云彪,男,52,大专
焦若雷,男,41,大专
王利民,男,47,大专
施雨桐,女,29,本科
白玉芳,女,60,硕士
李湛,男,44,硕士
秦松疆,男,53,本科
侯健康,男,49,大专
种姗,女,39,大学学历
庹曲,女,36,大专
王辉,男,42,硕士
应叶萍,女,54,本科
王天青,男,47,硕士
韦岗,男,60,博士
楼未,女,45,硕士
陈翔,女,35,硕士
林宪,男,69,大专
卢广均,男,73,本科
谭青,女,49,博士
沈卫勤,女,53,本科
张小平,女,46,本科
张俊聪,男,40,本科
马红杰,女,50,硕士
章笠中,男,60,硕士
朱以明,男,61,硕士
华松鸳,女,41,本科
薛起玮,女,51,本科
彭军,男,57,本科
刘名章,男,43,本科
丁燕,女,40,本科
梁立,男,56,博士
赵合宇,男,57,硕士
刘银,男,54,硕士
申东华,男,56,硕士
李倩,女,53,本科
楼翔,男,45,本科
陈云昌,男,43,本科
谢立群,男,47,硕士
练源,男,44,硕士
陈晓力,女,55,本科
陈金娣,女,43,硕士
马忆原,女,44,硕士
周红全,男,45,硕士
张弛,男,40,本科
李永林,男,41,硕士
邬曦,男,42,硕士
戴祖勉,男,46,硕士
苗丁,男,41,本科
ZHOU DONGSHENG(周东生),男,56,博士
徐静静,女,43,硕士
张照晨,女,30,硕士
程佳星,女,27,本科
陈于冰,男,46,硕士
李国成,男,45,本科
邱俊祺,男,43,本科
黄国敏,男,42,本科
何涛峰,男,44,硕士
陈代千,男,47,硕士
李慧中,男,72,博士
蒋薇,女,40,硕士
郑中巧,男,43,硕士
施健,男,46,本科
郭玉柱,男,39,本科
张丹,女,45,本科
喻佳萍,女,36,本科
于英涛,男,58,博士
王竑弢,男,,硕士
秦蓬,男,49,硕士
张蔚,女,50,硕士
王慧轩,男,,博士
邵建军,男,,硕士
徐猛,男,55,硕士
周绍朋,男,77,博士
徐经长,男,58,博士
郭京蓉,女,59,硕士
朱武祥,男,58,博士
葛萌,女,38,本科
詹立雄,男,61,硕士
张懿哲,女,49,硕士
林静颖,女,39,硕士
祝国辉,男,39,本科
钟瑞聪,男,39,本科
郝振平,男,65,博士
王建新,男,50,博士
张鹏娴,女,35,本科
许园园,女,34,本科
刘成彦,男,59,大学学历
Hong Ke(洪珂),男,56,硕士
黄莎琳,女,48,硕士
李伯洋,男,39,本科
李东,男,42,本科
周丽萍,女,47,本科
颜永春,男,55,本科
冯锦锋,男,46,博士
张海燕,女,48,硕士
姚宝敬,男,47,硕士
刘菁,女,44,硕士
郑家升,男,52,硕士
李陇清,男,51,硕士
黄全义,男,61,博士
王萍,女,54,本科
孙茂葳,女,52,硕士
梁冰,女,35,本科
赵卫华,女,52,硕士
杨早,女,46,本科
吴鹏,男,48,硕士
范维澄,男,80,博士
薛海龙,男,51,硕士
雷勇,男,56,本科
邢晓瑞,女,51,硕士
尹月,女,41,硕士
卢远瞩,男,46,博士
于梅,女,54,硕士
刘碧龙,男,51,硕士
吕游,男,44,本科
闫玉华,男,51,本科
闫铄竹,女,45,专科学历
赵俊红,女,51,硕士
毛青松,男,48,硕士
张继强,男,58,本科
陈涛,男,45,博士
董志宏,男,56,本科
张华,女,55,本科
孟京京,女,44,硕士
姚琪,男,48,本科
王林波,男,47,本科
胡尔纲,男,50,博士
冯红旗,男,57,本科
马占红,男,57,硕士
缪立立,男,54,大学学历
王定健,男,65,硕士
魏先华,男,59,博士
杨连祥,男,57,硕士
何继然,男,40,硕士
叶思泽,男,48,本科
刘朝晖,女,55,本科
夏曙东,男,51,博士
韩婧,女,43,本科
史广建,男,40,硕士
毛晓光,男,50,大学学历
郑学东,男,44,硕士
张丽娟,女,44,本科
孙亚夫,男,49,硕士
张鹏国,男,52,硕士
许诗军,男,54,硕士
夏曙锋,男,45,博士
杨栋锐,男,45,硕士
陈荣根,男,52,本科
孙大勇,男,47,本科
孙霖,男,51,本科
黄华,女,45,本科
季昕华,男,44,硕士
华琨,男,44,硕士
李家庆,男,,硕士
莫显峰,男,45,本科
文天乐,男,36,
许红杰,男,37,硕士
吴晓波,男,63,博士
