公司名称,公司代码,高管姓名,高管性别,高管年龄,高管学历,高管薪酬,高管职务
中国太保,601601,路巧玲,女,57,硕士,30.00万,非执行董事
中国太保,601601,陈然,男,39,本科,30.00万,非执行董事
中国太保,601601,周东辉,男,54,本科,--,非执行董事
中国太保,601601,John Robert Dacey,男,63,硕士,--,非执行董事
中国太保,601601,王他竽,男,53,硕士,30.00万,非执行董事
中国太保,601601,姜旭平,男,68,硕士,35.00万,独立非执行董事
中国太保,601601,罗婉文,女,69,本科,--,独立董事
中国太保,601601,刘晓丹,女,51,硕士,35.00万,独立董事
中国太保,601601,林婷懿,女,59,硕士,35.00万,独立非执行董事
中国太保,601601,陈继忠,男,67,硕士,--,独立非执行董事
中国太保,601601,朱永红,男,54,博士,--,"监事会主席,股东代表监事"
中国太保,601601,季正荣,男,60,大学学历,123.9万,"监事会副主席,职工代表监事"
中国太保,601601,鲁宁,男,55,本科,--,股东代表监事
中国太保,601601,顾强,男,56,硕士,232.2万,职工代表监事
中国太保,601601,张毓华,男,56,硕士,--,市场发展总监(总经理助理)
中国太保,601601,戎国强,男,61,硕士,196.4万,首席科技官
中国太保,601601,张远瀚,男,56,硕士,537.4万,"总精算师,财务负责人"
中国太保,601601,孙培坚,男,60,硕士,358.2万,首席风险官(总经理助理)
中国太保,601601,盛亚峰,男,58,博士,251.8万,大湾区发展总监(总经理助理)
中国太保,601601,陈巍,男,56,硕士,315.4万,行政总监(总经理助理)
中国太保,601601,周晓楠,男,57,硕士,139.4万,总审计师
天茂集团,000627,刘益谦,男,60,中学学历,0.000,"董事长,法定代表人,非独立董事"
天茂集团,000627,周文霞,女,51,硕士,201.5万,"总经理,副董事长,非独立董事"
天茂集团,000627,陈大力,男,56,本科,64.50万,"非独立董事,财务总监"
天茂集团,000627,龙飞,男,44,本科,29.50万,"非独立董事,董事会秘书"
天茂集团,000627,徐翔,男,53,大专,12.00万,独立董事
天茂集团,000627,张晓苗,男,47,硕士,12.00万,独立董事
天茂集团,000627,姜海华,男,57,硕士,7.000万,独立董事
天茂集团,000627,沈坚强,男,51,大专,26.60万,"监事会主席,非职工代表监事"
天茂集团,000627,夏炎,男,39,本科,--,非职工代表监事
天茂集团,000627,卢俊,女,51,硕士,72.60万,职工代表监事
中国人保,601319,王廷科,男,58,博士,95.89万,"董事长,法定代表人,执行董事,首席风险官"
中国人保,601319,赵鹏,男,51,硕士,--,"总裁,党委副书记"
中国人保,601319,李祝用,男,--,博士,87.73万,"副总裁,执行董事,首席风险官"
中国人保,601319,张金海,男,52,硕士,34.67万,副总裁
中国人保,601319,才智伟,男,48,硕士,87.73万,副总裁
中国人保,601319,肖建友,男,55,本科,87.73万,"副总裁,执行董事"
中国人保,601319,于泽,男,51,本科,87.73万,副总裁
中国人保,601319,曾上游,男,54,本科,--,董事会秘书
中国人保,601319,王清剑,男,58,博士,--,非执行董事
中国人保,601319,宋洪军,男,57,硕士,--,非执行董事
中国人保,601319,王少群,男,53,博士,--,非执行董事
中国人保,601319,苗福生,男,58,本科,--,非执行董事
中国人保,601319,喻强,男,49,硕士,--,非执行董事
中国人保,601319,高永文,男,66,硕士,25.00万,独立董事
中国人保,601319,王鹏程,男,52,博士,--,独立董事
中国人保,601319,邵善波,男,73,本科,30.00万,独立董事
中国人保,601319,崔历,女,50,博士,30.00万,独立董事
中国人保,601319,徐丽娜,女,63,博士,25.00万,独立董事
中国人保,601319,许永现,男,--,硕士,174.5万,股东代表监事
中国人保,601319,王亚东,男,52,硕士,76.71万,职工代表监事
中国人保,601319,何祖望,男,--,硕士,32.36万,职工代表监事
中国人保,601319,李慧琼,女,49,硕士,30.00万,独立监事
中国人保,601319,韩可胜,男,--,硕士,200.8万,总裁助理
中国人保,601319,周厚杰,男,--,硕士,200.5万,"财务负责人,首席财务执行官"
中国平安,601318,马明哲,男,67,博士,--,"董事长,法定代表人,执行董事"
中国平安,601318,谢永林,男,55,博士,--,"总经理,执行董事,联席首席执行官"
中国平安,601318,陈心颖,女,46,硕士,--,"常务副总经理,执行董事,联席首席执行官"
中国平安,601318,冀光恒,男,55,博士,--,副总经理
中国平安,601318,黄宝新,男,59,博士,--,副总经理
中国平安,601318,蔡方方,女,49,硕士,--,"副总经理,执行董事,首席人力资源执行官"
中国平安,601318,付欣,女,44,硕士,--,"副总经理,首席运营官"
中国平安,601318,盛瑞生,男,54,硕士,--,"董事会秘书,联席公司秘书"
中国平安,601318,姚波,男,52,硕士,--,非执行董事
中国平安,601318,蔡浔,女,48,本科,--,非执行董事
中国平安,601318,何建锋,男,52,本科,--,非执行董事
中国平安,601318,杨小平,男,59,博士,--,非执行董事
中国平安,601318,Soopakij Chearavanont(谢吉人),男,59,本科,--,非执行董事
中国平安,601318,王广谦,男,67,博士,--,独立非执行董事
中国平安,601318,吴港平,男,66,硕士,--,独立董事
中国平安,601318,金李,男,53,博士,--,独立董事
中国平安,601318,刘宏,男,--,博士,--,独立董事
中国平安,601318,伍成业,男,72,硕士,--,独立董事
中国平安,601318,储一昀,男,59,博士,--,独立董事
中国平安,601318,孙建一,男,70,大专,--,"监事会主席,职工监事"
中国平安,601318,王志良,男,44,本科,--,职工监事
中国平安,601318,朱新蓉,女,67,博士,--,外部监事
中国平安,601318,洪嘉禧,男,67,本科,--,外部监事
中国平安,601318,刘怀镜,男,57,硕士,--,外部监事
中国平安,601318,黄玉强,男,41,本科,--,审计责任人
中国平安,601318,胡剑锋,男,46,本科,--,审计责任人
中国平安,601318,张小璐,女,55,硕士,--,"合规负责人,首席风险官"
中国平安,601318,邓斌,男,54,硕士,--,"首席投资官,总经理助理"
中国平安,601318,张智淳,女,47,本科,--,首席财务官
华源控股,002787,李志聪,男,38,硕士,60.06万,"董事长,总经理,法定代表人,非独立董事"
华源控股,002787,邵娜,女,42,硕士,39.86万,"副总经理,非独立董事,董事会秘书,财务总监"
华源控股,002787,沈华加,男,51,本科,50.00万,"副总经理,非独立董事,总工程师"
华源控股,002787,陆林才,男,56,本科,50.00万,非独立董事
华源控股,002787,江平,男,47,硕士,7.060万,独立董事
华源控股,002787,吴青川,男,48,博士,--,独立董事
华源控股,002787,章军,男,58,博士,7.060万,独立董事
华源控股,002787,沈轶,女,38,本科,8.310万,"监事会主席,非职工代表监事"
华源控股,002787,钟燕飞,女,34,本科,6.020万,非职工代表监事
华源控股,002787,高顺祥,男,53,本科,19.82万,职工代表监事
方大新材,838163,杨志,男,57,本科,--,"董事长,总经理,法定代表人,董事"
方大新材,838163,安淑敬,女,50,高中,--,"副总经理,董事"
方大新材,838163,许硕,女,52,硕士,--,"副总经理,董事"
方大新材,838163,田新生,男,61,本科,--,"副总经理,董事"
方大新材,838163,董立卫,男,47,本科,--,董事
方大新材,838163,姚新平,女,47,本科,--,董事
方大新材,838163,段君婷,女,43,大学学历,--,董事
方大新材,838163,张伟,男,39,本科,--,董事会秘书
方大新材,838163,马莉,女,60,硕士,--,独立董事
方大新材,838163,张宏斌,男,55,硕士,--,独立董事
方大新材,838163,李超,男,53,大专,--,"监事会主席,监事"
方大新材,838163,王亮,男,42,本科,--,监事
方大新材,838163,殷俊凤,女,58,本科,--,职工代表监事
方大新材,838163,马爱静,女,46,本科,--,财务负责人
盛通股份,002599,贾春琳,男,50,本科,70.00万,"董事长,董事"
盛通股份,002599,栗延秋,女,54,中专,65.02万,"总经理,法定代表人,副董事长,董事"
盛通股份,002599,唐正军,男,46,本科,64.87万,"副总经理,董事,财务经理"
盛通股份,002599,肖薇,女,40,硕士,59.72万,"副总经理,董事会秘书"
盛通股份,002599,蔡建军,男,43,硕士,12.00万,董事
盛通股份,002599,汤武,男,30,本科,48.00万,董事
盛通股份,002599,王莎莎,女,41,硕士,56.28万,董事
盛通股份,002599,杨剑萍,女,56,本科,8.000万,独立董事
盛通股份,002599,敖然,男,60,硕士,8.000万,独立董事
盛通股份,002599,樊小刚,男,58,硕士,8.000万,独立董事
盛通股份,002599,吴红涛,男,41,本科,31.50万,"监事会主席,监事"
盛通股份,002599,刘万坤,男,39,本科,48.21万,监事
盛通股份,002599,赵文攀,男,40,大专,33.02万,职工监事
盛通股份,002599,杨浩,男,51,大专,25.00万,总经理助理
盛通股份,002599,许菊平,女,39,本科,63.38万,财务总监
中锐股份,002374,钱建蓉,男,57,硕士,0.000,"董事长,法定代表人,非独立董事"
中锐股份,002374,朱亚辉,男,56,硕士,72.00万,"总裁,非独立董事"
中锐股份,002374,孙伟厚,男,56,本科,54.00万,"副总裁,非独立董事"
中锐股份,002374,罗田,男,60,大专,6.900万,非独立董事
中锐股份,002374,卞世军,男,53,硕士,54.00万,"非独立董事,财务总监"
中锐股份,002374,贡明,男,58,硕士,0.000,非独立董事
中锐股份,002374,朱拓,男,38,硕士,48.00万,董事会秘书
中锐股份,002374,钱志昂,男,57,硕士,12.00万,独立董事
中锐股份,002374,刘胜军,男,49,博士,1.500万,独立董事
中锐股份,002374,朱永新,男,54,本科,12.00万,独立董事
中锐股份,002374,田洪雷,男,51,硕士,0.000,"监事会主席,非职工代表监事"
中锐股份,002374,曹敏凌,男,50,大专,53.30万,非职工代表监事
中锐股份,002374,沈祁钰,女,40,硕士,56.21万,职工代表监事
上海易连,600836,柏松,男,56,大专,0.000,"董事长,法定代表人,董事"
上海易连,600836,许轼,男,47,本科,62.46万,"总经理,董事,董事会秘书"
上海易连,600836,王明明,男,40,本科,62.46万,副总经理
上海易连,600836,顾秋红,女,37,本科,60.76万,"副总经理,董事"
上海易连,600836,杨光,男,48,硕士,62.46万,"董事,财务负责人"
上海易连,600836,吕天文,男,45,硕士,3900,独立董事
上海易连,600836,朱建民,男,68,本科,7.200万,独立董事
上海易连,600836,俞敏,女,58,硕士,7.200万,独立董事
上海易连,600836,刘志刚,男,39,硕士,0.000,"监事长,监事"
上海易连,600836,陈聪,男,38,硕士,55.35万,监事
上海易连,600836,李斯,男,42,本科,50.00万,职工监事
上海易连,600836,龚忠德,男,62,本科,43.01万,总工程师
珠海中富,000659,许仁硕,男,31,大学学历,38.27万,"董事长,代理总经理,法定代表人,非独立董事"
珠海中富,000659,陈衔佩,男,34,硕士,10.00万,"副董事长,非独立董事"
珠海中富,000659,韩惠明,男,43,本科,95.52万,"副总经理,董事会秘书"
珠海中富,000659,周毛仔,男,59,本科,103.0万,副总经理
珠海中富,000659,林卓彬,男,57,硕士,3.330万,非独立董事
珠海中富,000659,陈冠禧,男,43,本科,12.97万,非独立董事
珠海中富,000659,党金洲,男,46,本科,12.13万,非独立董事
珠海中富,000659,李晓锐,男,31,大学学历,3.330万,非独立董事
珠海中富,000659,徐小宁,男,41,本科,3.330万,独立董事
珠海中富,000659,游雄威,男,37,硕士,3.330万,独立董事
珠海中富,000659,吴鹏程,男,46,硕士,3.330万,独立董事
珠海中富,000659,孔德山,男,57,本科,63.52万,"监事会主席,非职工代表监事"
珠海中富,000659,余晓辉,男,--,大学学历,69.52万,非职工代表监事
珠海中富,000659,吴土兴,男,52,本科,29.48万,职工监事
珠海中富,000659,叶彩霞,女,52,本科,112.3万,财务总监
劲嘉股份,002191,乔鲁予,男,67,高中,193.2万,"董事长,法定代表人,非独立董事"
劲嘉股份,002191,侯旭东,男,62,中专,175.2万,"代理董事长,总经理,非独立董事"
劲嘉股份,002191,黄华,男,60,本科,149.7万,副总经理
劲嘉股份,002191,李晓华,女,45,本科,148.3万,"副总经理,非独立董事"
劲嘉股份,002191,李德华,男,55,高中,184.1万,"常务副总经理,非独立董事"
劲嘉股份,002191,吕伟,男,52,硕士,99.71万,副总经理
劲嘉股份,002191,刘雪芬,女,45,本科,83.19万,"副总经理,董事会秘书"
劲嘉股份,002191,龙隆,男,68,本科,10.00万,非独立董事
劲嘉股份,002191,曹峥,男,40,硕士,--,非独立董事
劲嘉股份,002191,孙进山,男,59,本科,10.00万,独立董事
劲嘉股份,002191,王艳梅,女,58,博士,10.00万,独立董事
劲嘉股份,002191,谢兰军,男,57,本科,10.00万,独立董事
劲嘉股份,002191,李青山,男,50,硕士,82.97万,"监事会主席,非职工代表监事"
劲嘉股份,002191,马晓惠,女,34,本科,25.75万,非职工代表监事
劲嘉股份,002191,陈顺芹,女,43,大专,20.08万,职工代表监事
劲嘉股份,002191,富培军,男,55,本科,108.5万,财务负责人
大胜达,603687,方能斌,男,54,硕士,59.00万,"董事长,法定代表人,非独立董事"
大胜达,603687,方聪艺,女,46,硕士,58.99万,"总经理,非独立董事"
大胜达,603687,王火红,男,46,本科,48.59万,"副总经理,财务总监"
大胜达,603687,舒奎明,男,51,本科,46.31万,"副总裁,非独立董事"
大胜达,603687,孙俊军,男,47,本科,51.70万,副总裁
大胜达,603687,胡鑫,女,34,硕士,50.91万,"副总经理,董事会秘书"
大胜达,603687,宋鲲,男,46,本科,47.38万,副总裁
大胜达,603687,方吾校,男,74,--,34.27万,非独立董事
大胜达,603687,许文才,男,66,硕士,4200,独立董事
大胜达,603687,刘翰林,男,60,硕士,10.00万,独立董事
大胜达,603687,陈相瑜,男,44,本科,4200,独立董事
大胜达,603687,孙学勤,男,54,硕士,34.25万,"监事会主席,股东代表监事"
大胜达,603687,钟沙洁,女,40,本科,32.37万,股东代表监事
大胜达,603687,杨德龙,男,45,本科,19.74万,职工代表监事
中荣股份,301223,黄焕然,男,61,大专,167.7万,"董事长,总经理,法定代表人,非独立董事"
中荣股份,301223,赵成华,男,52,大专,158.3万,"副总经理,非独立董事"
中荣股份,301223,张志华,男,60,大专,122.1万,"副总经理,非独立董事"
中荣股份,301223,林海舟,男,56,本科,130.0万,"副总经理,非独立董事"
中荣股份,301223,屈义俭,男,51,硕士,49.48万,非独立董事
中荣股份,301223,黄仲贤,女,49,本科,68.51万,非独立董事
中荣股份,301223,陈彬海,男,55,硕士,101.2万,董事会秘书
中荣股份,301223,吴胜涛,男,48,硕士,--,独立董事
中荣股份,301223,蒋基路,女,47,博士,--,独立董事
中荣股份,301223,王铁刚,男,52,硕士,--,独立董事
中荣股份,301223,郭照均,男,38,本科,--,"监事会主席,非职工代表监事"
中荣股份,301223,黄凤华,女,42,专科学历,--,非职工代表监事
中荣股份,301223,黎家豪,男,36,大专,14.36万,职工代表监事
中荣股份,301223,李谨,男,53,大专,14.47万,财务负责人
紫江企业,600210,沈雯,男,65,大专,--,"董事长,法定代表人,董事"
紫江企业,600210,郭峰,男,65,硕士,817.1万,"总经理,副董事长,董事"
紫江企业,600210,高军,男,53,硕士,209.2万,"副总经理,董事会秘书"
紫江企业,600210,秦正余,男,58,硕士,375.4万,"副总经理,财务总监"
紫江企业,600210,陆卫达,男,61,本科,--,董事
紫江企业,600210,沈臻,男,41,硕士,--,董事
紫江企业,600210,唐继锋,男,50,硕士,--,董事
紫江企业,600210,胡兵,女,55,硕士,--,董事
紫江企业,600210,文学国,男,57,博士,11.91万,独立董事
紫江企业,600210,徐宗宇,男,61,博士,11.91万,独立董事
紫江企业,600210,张晖明,男,67,博士,11.91万,独立董事
紫江企业,600210,孙宜周,男,54,硕士,--,"监事会主席,监事"
紫江企业,600210,刘罕,男,52,硕士,--,监事
紫江企业,600210,邬碧海,男,52,本科,174.3万,职工代表监事
东风股份,601515,黄晓佳,男,43,大专,145.9万,"董事长,法定代表人,非独立董事"
东风股份,601515,王培玉,男,49,大专,120.3万,"总经理,非独立董事"
东风股份,601515,谢名优,男,51,本科,72.93万,"副总经理,非独立董事"
东风股份,601515,秋天,男,40,本科,111.7万,"副总裁,董事会秘书"
东风股份,601515,张凯,男,--,本科,92.41万,副总裁
东风股份,601515,李治军,男,54,--,105.4万,"非独立董事,财务总监"
东风股份,601515,李哲,男,--,博士,6.350万,独立董事
东风股份,601515,林长鸿,男,--,--,--,独立董事
东风股份,601515,王海燕,男,--,--,--,独立董事
东风股份,601515,马惠平,女,--,--,95.95万,"监事会主席,非职工代表监事"
东风股份,601515,赵庚生,男,--,--,32.41万,非职工代表监事
东风股份,601515,陈小春,女,--,本科,16.34万,职工代表监事
昇兴股份,002752,林永贤,男,62,高中,73.91万,"董事长,法定代表人,非独立董事"
昇兴股份,002752,林永保,男,55,高中,79.62万,"总经理,非独立董事"
昇兴股份,002752,刘嘉屹,男,48,硕士,83.46万,"副总经理,非独立董事,董事会秘书"
昇兴股份,002752,林斌,男,37,硕士,78.81万,副总裁
昇兴股份,002752,邵聪慧,男,59,本科,10.00万,非独立董事
昇兴股份,002752,陈工,男,65,博士,10.00万,独立董事
昇兴股份,002752,刘双明,男,60,硕士,10.00万,独立董事
昇兴股份,002752,王竞达,女,51,博士,10.00万,独立董事
昇兴股份,002752,陈培铭,男,51,大专,26.02万,"监事会主席,股东代表监事"
昇兴股份,002752,张泉,男,52,大专,37.20万,股东代表监事
昇兴股份,002752,丘鸿长,男,54,大专,26.16万,职工代表监事
昇兴股份,002752,王炜,男,51,博士,--,财务总监
佳合科技,872392,董洪江,男,53,本科,--,"董事长,法定代表人,非独立董事"
佳合科技,872392,陈玉传,男,48,专科学历,--,"总经理,非独立董事"
佳合科技,872392,张毅,男,51,大专,--,"副总经理,非独立董事,董事会秘书"
佳合科技,872392,段晓勇,男,48,大专,--,"副总经理,非独立董事"
佳合科技,872392,禹启义,男,44,本科,--,副总经理
佳合科技,872392,阮凤娥,女,52,本科,--,非独立董事
佳合科技,872392,李丹云,女,61,本科,--,独立董事
佳合科技,872392,张鹏,男,47,博士,--,独立董事
佳合科技,872392,禹久泓,男,47,博士,--,独立董事
佳合科技,872392,张武,男,46,大专,--,"监事会主席,非职工代表监事"
佳合科技,872392,张艳,女,42,大专,--,非职工代表监事
佳合科技,872392,吴诗兵,男,46,中专,--,职工代表监事
佳合科技,872392,蒋同东,男,50,本科,--,财务负责人
海顺新材,300501,林武辉,男,52,本科,85.20万,"董事长,总经理,法定代表人,非独立董事"
海顺新材,300501,李俊,男,46,大专,87.00万,副总经理
海顺新材,300501,陈平,男,49,大专,70.00万,副总经理
海顺新材,300501,黄勤,男,55,硕士,34.20万,"副总经理,非独立董事"
海顺新材,300501,朱秀梅,女,53,本科,34.20万,非独立董事
海顺新材,300501,林鑫,男,25,硕士,26.09万,非独立董事
海顺新材,300501,杨高锋,男,41,本科,40.80万,董事会秘书
海顺新材,300501,王琳琳,女,56,硕士,10000,独立董事
海顺新材,300501,夏宽云,男,61,博士,6.000万,独立董事
海顺新材,300501,马石泓,男,39,本科,6.000万,独立董事
海顺新材,300501,顾健,男,35,大专,31.20万,"监事会主席,非职工代表监事"
海顺新材,300501,朱益,女,29,硕士,17.89万,非职工代表监事
海顺新材,300501,时蕊花,女,33,硕士,15.27万,职工代表监事
海顺新材,300501,倪海龙,男,60,大专,34.20万,财务负责人
美盈森,002303,王海鹏,男,52,硕士,123.6万,"董事长,法定代表人,非独立董事"
美盈森,002303,王治军,男,45,硕士,99.59万,"总裁,副董事长,非独立董事"
美盈森,002303,冯达昌,男,61,硕士,362.7万,副总经理
美盈森,002303,刘会丰,男,39,本科,206.1万,"副总裁,董事会秘书"
美盈森,002303,张珍义,男,65,中专,91.23万,非独立董事
美盈森,002303,郭万达,男,58,博士,12.00万,独立董事
美盈森,002303,刘纯斌,男,52,硕士,12.00万,独立董事
美盈森,002303,陈利科,男,47,本科,80.48万,"监事会主席,监事"
美盈森,002303,王艳辉,女,40,本科,--,监事
美盈森,002303,刘兰芳,女,39,本科,32.49万,职工代表监事
美盈森,002303,袁宏贵,男,44,本科,141.1万,财务总监
合兴包装,002228,许晓光,男,56,硕士,67.61万,"董事长,总经理,法定代表人,非独立董事"
合兴包装,002228,许晓荣,女,52,硕士,114.5万,"副董事长,非独立董事"
合兴包装,002228,林海生,男,54,大专,94.46万,"副总经理,非独立董事"
合兴包装,002228,汤义胜,男,66,大专,103.0万,副总经理
合兴包装,002228,康春华,女,47,大学学历,57.68万,"副总经理,董事会秘书"
合兴包装,002228,邱素英,女,50,硕士,48.58万,非独立董事
合兴包装,002228,肖虹,女,56,博士,8.030万,独立董事
合兴包装,002228,黄健雄,男,59,硕士,7.070万,独立董事
合兴包装,002228,陈守德,男,47,博士,8.030万,独立董事
合兴包装,002228,郑恺靖,男,48,大学学历,47.29万,"监事会主席,监事"
合兴包装,002228,夏云虹,女,55,大学学历,30.84万,监事
合兴包装,002228,林伟毅,男,43,大专,12.82万,职工监事
合兴包装,002228,蔡丽容,女,47,大学学历,57.48万,财务总监
合兴包装,002228,陈进加,男,47,硕士,--,内审部负责人
永新股份,002014,孙毅,男,63,本科,197.9万,"董事长,法定代表人,非独立董事"
永新股份,002014,鲍祖本,男,59,硕士,197.9万,"总经理,非独立董事"
永新股份,002014,周原,男,36,硕士,14.25万,"副董事长,非独立董事"
永新股份,002014,潘健,男,49,硕士,133.1万,"副总经理,非独立董事"
永新股份,002014,吴旭峰,男,47,本科,108.0万,副总经理
永新股份,002014,王长春,男,51,大专,92.16万,副总经理
永新股份,002014,高敏坚,男,70,本科,14.25万,非独立董事
永新股份,002014,沈陶,男,52,硕士,14.25万,非独立董事
永新股份,002014,王冬,男,48,硕士,14.25万,非独立董事
永新股份,002014,余波,男,49,大专,--,非独立董事
永新股份,002014,江蕾,女,36,硕士,--,非独立董事
永新股份,002014,唐永亮,男,51,本科,54.00万,董事会秘书
永新股份,002014,黄攸立,男,68,博士,8.330万,独立董事
永新股份,002014,吕先锫,男,59,博士,--,独立董事
永新股份,002014,林钟高,男,63,本科,8.330万,独立董事
永新股份,002014,崔鹏,男,58,博士,10.00万,独立董事
永新股份,002014,张月红,女,64,大学学历,--,独立董事
永新股份,002014,洪海洲,男,55,本科,--,"监事会主席,非职工代表监事"
永新股份,002014,吴昌祺,男,82,--,5.000万,非职工代表监事
永新股份,002014,潘吉红,男,50,本科,52.00万,职工代表监事
永新股份,002014,胡玲俐,女,48,本科,38.03万,职工代表监事
永新股份,002014,汪云峰,男,46,大专,50.69万,职工代表监事
永新股份,002014,吴旭,男,40,本科,33.84万,财务负责人
奥瑞金,002701,周云杰,男,62,--,465.0万,"董事长,法定代表人,非独立董事"
奥瑞金,002701,沈陶,男,52,硕士,260.0万,"总经理,非独立董事"
奥瑞金,002701,周原,男,36,硕士,280.0万,"副董事长,非独立董事"
奥瑞金,002701,高树军,男,52,硕士,80.00万,"副总经理,董事会秘书"
奥瑞金,002701,王冬,男,48,硕士,180.0万,"副总经理,非独立董事,财务总监"
奥瑞金,002701,陈玉飞,男,51,大学学历,100.0万,"副总经理,副总工程师"
奥瑞金,002701,吴多全,男,54,大学学历,70.00万,副总经理
奥瑞金,002701,马斌云,男,54,硕士,100.0万,副总经理
奥瑞金,002701,陈中革,男,55,大专,100.0万,"副总经理,非独立董事"
奥瑞金,002701,章良德,男,54,本科,90.00万,副总经理
奥瑞金,002701,张少军,男,51,硕士,230.0万,副总经理
奥瑞金,002701,秦锋,男,44,硕士,--,非独立董事
奥瑞金,002701,许文才,男,66,硕士,18.00万,独立董事
奥瑞金,002701,吴坚,男,55,硕士,18.00万,独立董事
奥瑞金,002701,张力上,男,65,硕士,18.00万,独立董事
奥瑞金,002701,吴文诚,男,63,硕士,--,"监事会主席,非职工代表监事"
奥瑞金,002701,张丽娜,女,41,专科学历,15.65万,职工代表监事
奥瑞金,002701,姜先达,男,37,本科,38.67万,职工代表监事
新巨丰,301296,袁训军,男,49,硕士,160.0万,"董事长,法定代表人,非独立董事"
新巨丰,301296,刘宝忠,男,50,硕士,160.0万,"总经理,非独立董事"
新巨丰,301296,郭晓红,女,55,硕士,116.0万,"总裁,副董事长,非独立董事"
新巨丰,301296,焦波,男,48,硕士,36.00万,"副总经理,非独立董事"
新巨丰,301296,隗功海,男,50,大学学历,35.37万,"副总经理,非独立董事"
新巨丰,301296,刘炜,男,54,本科,120.0万,副总经理
新巨丰,301296,徐雅卉,女,33,硕士,21.87万,"副总经理,董事会秘书"
新巨丰,301296,张道荣,女,35,本科,--,非独立董事
新巨丰,301296,王姿婷,女,42,硕士,--,非独立董事
新巨丰,301296,陈敏,男,35,大学学历,--,非独立董事
新巨丰,301296,潘飞,男,67,博士,--,独立董事
新巨丰,301296,兰培珍,女,57,大学学历,--,独立董事
新巨丰,301296,邵彬,男,37,硕士,10.00万,独立董事
新巨丰,301296,陈学军,男,51,硕士,10.00万,独立董事
新巨丰,301296,秦庆胜,男,51,本科,25.26万,"监事会主席,职工代表监事"
新巨丰,301296,王明,男,42,硕士,10.00万,非职工代表监事
新巨丰,301296,刘忠明,男,48,本科,44.77万,非职工代表监事
新巨丰,301296,马仁强,男,49,硕士,42.00万,财务总监
环球印务,002799,雷永泉,男,53,硕士,0.000,"董事长,法定代表人,董事"
环球印务,002799,孙学军,男,54,本科,82.97万,"总经理,非独立董事"
环球印务,002799,夏顺伟,男,59,硕士,82.97万,执行总经理
环球印务,002799,赵建平,男,55,本科,0.000,副总经理
环球印务,002799,林蔚,女,53,大专,74.42万,"副总经理,董事会秘书,总会计师"
环球印务,002799,惠俊玉,男,52,本科,57.98万,副总经理
环球印务,002799,石宗礼,男,49,大专,69.53万,副总经理
环球印务,002799,蔡红军,男,53,硕士,--,非独立董事
环球印务,002799,郭青平,男,58,硕士,49.22万,非独立董事
环球印务,002799,蔡弘,女,62,本科,5.000万,独立董事
环球印务,002799,相征,男,55,博士,5.000万,独立董事
环球印务,002799,蒲丽丽,女,58,硕士,5.000万,独立董事
环球印务,002799,党晓宇,女,47,硕士,0.000,"监事会主席,非职工代表监事"
环球印务,002799,赵坚,男,55,硕士,--,非职工代表监事
环球印务,002799,刘恺,男,41,本科,30.55万,职工代表监事
ST金时,002951,李海坚,男,37,硕士,70.60万,"董事长,总经理,法定代表人,非独立董事"
ST金时,002951,李杰,男,42,硕士,42.98万,"副总经理,非独立董事"
ST金时,002951,蒋孝文,男,59,大专,25.57万,"副总经理,非独立董事"
ST金时,002951,李文秀,女,62,大专,39.60万,非独立董事
ST金时,002951,陈浩成,男,34,本科,19.46万,董事会秘书
ST金时,002951,郑春燕,女,53,本科,5.960万,独立董事
ST金时,002951,马腾,男,38,博士,--,独立董事
ST金时,002951,方勇,男,44,硕士,10000,独立董事
ST金时,002951,徐波,男,41,大专,--,"监事会主席,职工代表监事"
ST金时,002951,江伟,男,51,大专,--,非职工代表监事
ST金时,002951,杜泽平,男,39,本科,--,非职工代表监事
ST金时,002951,范小兵,男,51,本科,35.27万,财务总监
上海艾录,301062,陈安康,男,59,硕士,75.25万,"董事长,总经理,法定代表人,非独立董事"
上海艾录,301062,张勤,女,44,硕士,62.34万,"副总经理,非独立董事"
上海艾录,301062,马明杰,男,44,本科,49.58万,副总经理
上海艾录,301062,陈雪骐,女,33,本科,60.84万,"副总经理,非独立董事,董事会秘书"
上海艾录,301062,徐贵云,男,41,本科,48.07万,副总经理
上海艾录,301062,陈曙,男,57,硕士,0.000,非独立董事
上海艾录,301062,陆春艳,女,46,本科,46.58万,"非独立董事,财务负责人"
上海艾录,301062,陈杰,男,37,本科,9.000万,独立董事
上海艾录,301062,戴钰凤,女,40,本科,--,独立董事
上海艾录,301062,夏尧云,男,60,硕士,--,独立董事
上海艾录,301062,阮丹林,女,41,本科,33.20万,"监事会主席,职工代表监事"
上海艾录,301062,钱慧浩,男,48,大专,30.66万,非职工代表监事
上海艾录,301062,胡军林,男,43,大专,31.08万,非职工代表监事
宝钢包装,601968,曹清,男,58,博士,153.3万,"董事长,总经理,法定代表人,非独立董事"
宝钢包装,601968,葛志荣,男,56,硕士,135.0万,副总经理
宝钢包装,601968,谈五聪,男,57,硕士,123.8万,副总经理
宝钢包装,601968,朱未来,男,45,本科,114.9万,高级副总裁
宝钢包装,601968,储双杰,男,59,博士,--,非独立董事
宝钢包装,601968,陈平进,男,53,硕士,--,非独立董事
宝钢包装,601968,刘长威,男,58,博士,153.3万,非独立董事
宝钢包装,601968,钱卫东,男,57,硕士,--,非独立董事
